country_code,city,location,lat,lon,pollutant,source_name,unit,value,last_updated,country_label,location_label,value_ugm3,cap_ugm3,above_limit,month,extreme_value,year
JP,NA,大分市大字横瀬４１６番地,33.185556,131.553889,SO2,japan-soramame,ppm,0.008,2024-03-10T08:00:00Z,Japan,大分市大字横瀬４１６番地,20.96359918200409,3000,FALSE,3,TRUE,2024
JP,NA,大牟田市有明町２－３,33.026667,130.44833300000002,CO,japan-soramame,ppm,0.9,2024-03-10T08:00:00Z,Japan,大牟田市有明町２－３,1031.0429447852762,60000,FALSE,3,TRUE,2024
JP,NA,広島市中区基町１１－１,34.392222,132.461111,NO2,japan-soramame,ppm,0.013,2024-03-10T08:00:00Z,Japan,広島市中区基町１１－１,24.463394683026586,4000,FALSE,3,TRUE,2024
MX,JALISCO,Las Pintas,20.576667,-103.326389,PM2.5,AirNow,µg/m³,79.5,2024-02-29T23:00:00Z,Mexico,JALISCO,79.5,2000,FALSE,2,TRUE,2024
MX,Aguascalientes,Centro,21.883780555556,-102.295825,PM2.5,Sinaica Mexico,µg/m³,111.83,2024-02-19T15:00:00Z,Mexico,Aguascalientes,111.83,2000,FALSE,2,TRUE,2024
IN,NA,VK Industrial Area Jaipur - RSPCB,26.9738778,75.7738777777777,O3,CPCB,µg/m³,116.63,2017-06-12T05:30:00Z,India,VK Industrial Area Jaipur - RSPCB,116.63,1200,FALSE,6,TRUE,2017
GB,Storrington,Storrington Roadside,50.916932,-0.449548,PM2.5,DEFRA,µg/m³,62,2017-01-24T12:00:00Z,United Kingdom,Storrington,62,2000,FALSE,1,TRUE,2017
GB,NA,Derry,55.001225,-7.329115,SO2,DEFRA,µg/m³,10,2016-03-02T17:00:00Z,United Kingdom,Derry,10,3000,FALSE,3,TRUE,2016
ES,NA,ES2067A,37.0046999994835,-1.9344,SO2,EEA Spain,µg/m³,7,2022-06-14T03:00:00Z,Spain,ES2067A,7,3000,FALSE,6,TRUE,2022
RO,Prahova,RO0179A,44.9228883932407,26.0367701949202,NO2,EEA Romania,µg/m³,50.99916528,2023-05-29T10:00:00Z,Romania,Prahova,50.99916528,4000,FALSE,5,TRUE,2023
TH,NA,"Map Ta Phut, Mueang",12.708296915688,101.16605097922998,SO2,Thailand,ppm,0.008,2020-09-23T04:00:00Z,Thailand,"Map Ta Phut, Mueang",20.96359918200409,3000,FALSE,9,TRUE,2020
TR,İstanbul,İstanbul - Kandilli,41.063062,29.064458,CO,Turkiye,µg/m³,1075363,2022-10-27T02:00:00Z,Turkey,İstanbul,1075363,60000,TRUE,10,FALSE,2022
TR,İstanbul,İstanbul - Sultangazi-MTHM,41.10197,28.87202,SO2,Turkiye,µg/m³,44.463,2023-05-31T00:00:00Z,Turkey,İstanbul,44.463,3000,FALSE,5,TRUE,2023
TR,Konya,Konya - Akşehir,38.355655,31.4202837288361,CO,Turkiye,µg/m³,150212,2022-10-27T16:00:00Z,Turkey,Konya,150212,60000,TRUE,10,FALSE,2022
TW,新北市,Sanchong,25.072611,121.493806,NO2,Taiwan,ppm,0.04,2021-05-17T05:00:00Z,"Taiwan, China",新北市,75.2719836400818,4000,FALSE,5,TRUE,2021
US,Cleveland-Elyria-Mentor,Galleria,41.504661,-81.690186,CO,AirNow,ppm,1,2020-05-15T12:00:00Z,United States,Cleveland-Elyria-Mentor,1145.60327198364,60000,FALSE,5,TRUE,2020
ZA,City of Johannesburg,Jabavu-NAQI,-26.252611,27.872139,PM2.5,South Africa,µg/m³,113.144,2022-05-25T20:00:00Z,South Africa,City of Johannesburg,113.144,2000,FALSE,5,TRUE,2022
CL,NA,Huasco II,-28.466498454912,-71.230636239723,O3,Chile - SINCA,µg/m³,44.37,2021-06-27T21:00:00Z,Chile,Huasco II,44.37,1200,FALSE,6,TRUE,2021
CN,NA,阎良区,34.6575,109.2,PM2.5,ChinaAQIData,µg/m³,133,2020-12-31T15:00:00Z,China,阎良区,133,2000,FALSE,12,TRUE,2020
CN,NA,包百大楼,40.6575,109.8104,CO,ChinaAQIData,µg/m³,2700,2020-01-07T07:00:00Z,China,包百大楼,2700,60000,FALSE,1,TRUE,2020
CN,NA,机引,38.4186,112.73559999999999,SO2,ChinaAQIData,µg/m³,67,2019-03-13T02:00:00Z,China,机引,67,3000,FALSE,3,TRUE,2019
AT,Amt der Kärntner Landesregierung,NET.02,46.83497499946434,14.843459999999999,PM2.5,EEA Austria,µg/m³,29.49499893,2024-02-22T08:00:00Z,Austria,Amt der Kärntner Landesregierung,29.49499893,2000,FALSE,2,TRUE,2024
EC,NA,Tumbaco,-0.21484,-78.40326,NO2,Quito REMMAQ,ppm,40.91047995972,2021-04-28T07:00:00Z,Ecuador,Tumbaco,76985.32445589846,4000,TRUE,4,FALSE,2021
ES,Barcelona,Barcelona,41.398724,2.1533988,NO2,catalonia-mediambient,µg/m³,56,2024-03-23T03:00:00Z,Spain,Barcelona,56,4000,FALSE,3,TRUE,2024
ES,Santa Perpètua de Mogoda,Santa Perpètua de Mogoda,41.526722,2.1838,NO2,catalonia-mediambient,µg/m³,48,2024-03-23T03:00:00Z,Spain,Santa Perpètua de Mogoda,48,4000,FALSE,3,TRUE,2024
CN,NA,东明,41.28640000000001,123.7669,NO2,ChinaAQIData,µg/m³,68,2021-08-09T11:00:00Z,China,东明,68,4000,FALSE,8,TRUE,2021
CA,N/A,Smithers Muheim Memo,54.778486,-127.168542,PM2.5,AirNow,µg/m³,17.6,2024-03-25T08:00:00Z,Canada,N/A,17.6,2000,FALSE,3,TRUE,2024
IN,NA,"Central Jail, Buxar - BSPCB",25.555605,83.950942,CO,caaqm,µg/m³,4570,2022-10-31T01:45:00Z,India,"Central Jail, Buxar - BSPCB",4570,60000,FALSE,10,TRUE,2022
IN,NA,"Jahangirpuri, Delhi - DPCC",28.7258373,77.1605631,NO2,caaqm,µg/m³,111.2,2018-05-12T04:30:00Z,India,"Jahangirpuri, Delhi - DPCC",111.2,4000,FALSE,5,TRUE,2018
ES,CCAA Galicia,NET_ES212A,42.425931999999996,-8.643995000000002,SO2,EEA Spain,µg/m³,12,2024-03-11T12:00:00Z,Spain,CCAA Galicia,12,3000,FALSE,3,TRUE,2024
JP,NA,四国中央市上分町８００,33.988056,133.589167,NO2,japan-soramame,ppm,0.015,2024-03-10T08:00:00Z,Japan,四国中央市上分町８００,28.226993865030675,4000,FALSE,3,TRUE,2024
JP,NA,市原市姉崎１８５０,35.475278,140.052778,SO2,japan-soramame,ppm,0.011,2024-03-10T08:00:00Z,Japan,市原市姉崎１８５０,28.824948875255625,3000,FALSE,3,TRUE,2024
JP,NA,甲州市塩山上塩後１２３９－１,35.703889,138.713889,PM2.5,japan-soramame,µg/m³,20,2024-03-10T08:00:00Z,Japan,甲州市塩山上塩後１２３９－１,20,2000,FALSE,3,TRUE,2024
JP,NA,防府市寿町７番１号,34.048889,131.565278,PM2.5,japan-soramame,µg/m³,38,2024-02-11T13:00:00Z,Japan,防府市寿町７番１号,38,2000,FALSE,2,TRUE,2024
MX,Ramos Arizpe,Servicios Municipales,25.539218,-100.94768383333,PM2.5,Sinaica Mexico,µg/m³,370.24,2024-03-07T09:00:00Z,Mexico,Ramos Arizpe,370.24,2000,FALSE,3,TRUE,2024
MX,Atitalaquia,Centro de Salud,20.06,-99.22194444444402,SO2,Sinaica Mexico,ppm,0.067379625,2024-03-06T15:00:00Z,Mexico,Atitalaquia,176.56493144171782,3000,FALSE,3,TRUE,2024
TR,Çanakkale,TR,39.8126293753388,26.5904053167207,CO,Turkiye,µg/m³,350564,2022-12-04T12:00:00Z,Turkey,Çanakkale,350564,60000,TRUE,12,FALSE,2022
TR,Konya,Selçuklu,37.9430407751705,32.5225453824108,SO2,Turkey,µg/m³,53,2018-10-13T21:00:00Z,Turkey,Konya,53,3000,FALSE,10,TRUE,2018
ZA,Alfred Nzo,Luka,-25.5077634717075,27.1838594119125,SO2,South Africa,ppm,0.026229,2023-04-24T18:00:00Z,South Africa,Alfred Nzo,68.73178036809814,3000,FALSE,4,TRUE,2023
ZA,Garden Route,George-NAQI,-33.981111,22.473111,CO,South Africa,ppm,12.582,2023-03-29T06:00:00Z,South Africa,Garden Route,14413.98036809816,60000,FALSE,3,TRUE,2023
ZA,Alfred Nzo,Luka,-25.5077634717075,27.1838594119125,SO2,South Africa,ppm,0.049436,2022-08-04T19:00:00Z,South Africa,Alfred Nzo,129.54456114519425,3000,FALSE,8,TRUE,2022
FR,NA,FR30038,48.5492988706458,5.46068793225859,PM2.5,EEA France,µg/m³,104.2,2019-04-18T14:00:00Z,France,FR30038,104.2,2000,FALSE,4,TRUE,2019
HR,Državna mreža za trajno praćenje kvalitete zraka,HR_DOC_TYPE_D_NET_58,45.15947222222221,17.9951,SO2,EEA Croatia,µg/m³,68.4,2024-02-16T14:00:00Z,Croatia,Državna mreža za trajno praćenje kvalitete zraka,68.4,3000,FALSE,2,TRUE,2024
IL,NA,תחנה:ניידת1,31.903918999999995,34.896092,O3,Israel,ppm,0.0526,2019-04-03T21:00:00Z,Israel,תחנה:ניידת1,103.26380368098161,1200,FALSE,4,TRUE,2019
IL,NA,תחנה:שדה יואב,31.64571,34.67402,O3,Israel,ppm,0.0526,2019-04-03T21:00:00Z,Israel,תחנה:שדה יואב,103.26380368098161,1200,FALSE,4,TRUE,2019
IN,NA,"Talcher Coalfields,Talcher - OSPCB",20.936071099999996,85.17070209999999,SO2,caaqm,µg/m³,63.6,2022-10-31T01:00:00Z,India,"Talcher Coalfields,Talcher - OSPCB",63.6,3000,FALSE,10,TRUE,2022
CN,NA,尧庙镇,36.0417,111.4917,SO2,ChinaAQIData,µg/m³,56,2019-12-30T09:00:00Z,China,尧庙镇,56,3000,FALSE,12,TRUE,2019
CN,NA,水科所,29.6926,116.0628,SO2,ChinaAQIData,µg/m³,68,2018-11-28T00:00:00Z,China,水科所,68,3000,FALSE,11,TRUE,2018
FI,Helsingin seudun verkko (HSY),NET-FI004A,60.18738999953731,24.9506,O3,EEA Finland,µg/m³,61.3816,2024-03-11T12:00:00Z,Finland,Helsingin seudun verkko (HSY),61.3816,1200,FALSE,3,TRUE,2024
US,New York-Northern New Jersey-Long Island,Jersey City FH,40.725452,-74.052292,PM2.5,AirNow,µg/m³,33.4,2023-05-30T20:00:00Z,United States,New York-Northern New Jersey-Long Island,33.4,2000,FALSE,5,TRUE,2023
AU,NA,North Ryde,-33.787549773025184,151.1158767473518,PM2.5,airgradient,µg/m³,11.45907735824585,2024-02-22T09:00:00Z,Australia,North Ryde,11.45907735824585,2000,FALSE,2,TRUE,2024
AU,Singleton,Singleton,-32.5297222,151.1497222,SO2,Australia - New South Wales,ppm,0.013,2022-11-22T23:00:00Z,Australia,Singleton,34.065848670756644,3000,FALSE,11,TRUE,2022
CH,NA,Arnikastrasse,47.5848,7.6499,PM1,airgradient,µg/m³,37.6413688659668,2024-03-09T19:00:00Z,Switzerland,Arnikastrasse,37.6413688659668,2000,FALSE,3,TRUE,2024
CA,ALBERTA,Edmonton East,53.5472,-113.3681,CO,AirNow,ppm,0.5,2024-03-25T08:00:00Z,Canada,ALBERTA,572.80163599182,60000,FALSE,3,TRUE,2024
JP,NA,千葉市中央区中央２－１－１,35.609444,140.12,NO2,japan-soramame,ppm,0.012,2024-03-10T08:00:00Z,Japan,千葉市中央区中央２－１－１,22.58159509202454,4000,FALSE,3,TRUE,2024
JP,NA,川崎市川崎区日進町２３－１,35.523333,139.695278,NO2,japan-soramame,ppm,0.011,2024-03-10T08:00:00Z,Japan,川崎市川崎区日進町２３－１,20.699795501022493,4000,FALSE,3,TRUE,2024
JP,NA,草加市花栗4-15-12,35.835556,139.793056,SO2,japan-soramame,ppm,0.05,2024-02-21T23:00:00Z,Japan,草加市花栗4-15-12,131.02249488752554,3000,FALSE,2,TRUE,2024
JP,NA,東大阪市西岩田３－３－２,34.668056,135.5975,PM2.5,japan-soramame,µg/m³,20,2023-10-16T08:00:00Z,Japan,東大阪市西岩田３－３－２,20,2000,FALSE,10,TRUE,2023
LT,National Air Monitoring Network,NET-LT001A,54.71527862949408,25.28944397,O3,EEA Lithuania,µg/m³,63.8624,2024-03-11T11:00:00Z,Lithuania,National Air Monitoring Network,63.8624,1200,FALSE,3,TRUE,2024
MX,NA,San Cristobal,19.327222222222,-99.634288888889,PM2.5,Sinaica Mexico,µg/m³,103,2023-01-31T15:00:00Z,Mexico,San Cristobal,103,2000,FALSE,1,TRUE,2023
MX,NA,Tecnológico Lerdo,25.550194444444,-103.53480555556,CO,Sinaica Mexico,ppm,5.0851,2021-09-22T17:00:00Z,Mexico,Tecnológico Lerdo,5825.507198364007,60000,FALSE,9,TRUE,2021
TH,NA,"Vieng Nua, Pai",19.374620435850545,98.44561078410078,PM2.5,airgradient,µg/m³,168.5476188659668,2024-03-19T09:00:00Z,Thailand,"Vieng Nua, Pai",168.5476188659668,2000,FALSE,3,TRUE,2024
TR,Muğla,Muğla - Milas,37.3111693396322,27.7827169794262,CO,Turkiye,µg/m³,4357.767,2023-05-31T00:00:00Z,Turkey,Muğla,4357.767,60000,FALSE,5,TRUE,2023
JP,NA,倉敷市茶屋町早沖１１０３－１,34.580556,133.839722,SO2,japan-soramame,ppm,0.01,2024-03-10T08:00:00Z,Japan,倉敷市茶屋町早沖１１０３－１,26.20449897750511,3000,FALSE,3,TRUE,2024
US,PINELLAS,Sawgrass Lake Park,27.834409,-82.665251,NO2,AirNow,ppm,0.0257,2023-05-30T11:00:00Z,United States,PINELLAS,48.36224948875255,4000,FALSE,5,TRUE,2023
US,GBU,GBUAPCD EBAM @ Bridg,38.264694,-119.223783,PM2.5,AirNow,µg/m³,220,2018-08-11T06:00:00Z,United States,GBU,220,2000,FALSE,8,TRUE,2018
US,GBU,GBUAPCD EBAM @ Alpin,38.766246,-119.807668,PM2.5,AirNow,µg/m³,152,2018-06-29T19:00:00Z,United States,GBU,152,2000,FALSE,6,TRUE,2018
XK,Mobile,Mobile,42.646519,21.133536,PM2.5,Kosovo,µg/m³,32.8,2023-05-24T23:00:00Z,NA,Mobile,32.8,2000,FALSE,5,TRUE,2023
ZA,Alfred Nzo,Lebone,-25.5956514035919,27.1256297242044,SO2,South Africa,ppm,0.089169,2023-05-22T00:00:00Z,South Africa,Alfred Nzo,233.6628969325153,3000,FALSE,5,TRUE,2023
ZA,Sedibeng,Vanderbijlpark-NAQI,-26.688504,27.816736,NO2,South Africa,ppm,0.033,2023-05-06T17:00:00Z,South Africa,Sedibeng,62.099386503067485,4000,FALSE,5,TRUE,2023
PE,Lima,CERES (CRS),-12.028694,-76.927056,SO2,Senamhi,µg/m³,324.62,2024-03-24T16:00:00Z,Peru,Lima,324.62,3000,FALSE,3,TRUE,2024
PL,Dębica,"Dębica, ul.Grottgera",50.054786,21.416256,PM2.5,GIOS,µg/m³,39.1579,2024-03-22T14:00:00Z,Poland,Dębica,39.1579,2000,FALSE,3,TRUE,2024
PL,NA,Poznań - RatajeMOB,52.391728,16.998578,NO2,GIOS,µg/m³,23.2058,2021-03-02T08:00:00Z,Poland,Poznań - RatajeMOB,23.2058,4000,FALSE,3,TRUE,2021
TH,Samut Prakan,Residence for Dept. of Mineral Resources,13.652141,100.531805,CO,Air4Thai,ppm,2.8,2024-03-19T09:00:00Z,Thailand,Samut Prakan,3207.689161554192,60000,FALSE,3,TRUE,2024
TH,Samut Sakhon,Samut Sakhon Wittayalai School,13.5502631,100.2647676,NO2,Air4Thai,ppm,0.076,2022-05-07T14:00:00Z,Thailand,Samut Sakhon,143.01676891615543,4000,FALSE,5,TRUE,2022
TR,Tekirdağ,Tekirdağ - Merkez-MTHM,40.97727,27.50324,SO2,Turkiye,µg/m³,46.486,2023-05-31T00:00:00Z,Turkey,Tekirdağ,46.486,3000,FALSE,5,TRUE,2023
TR,Aydın,Aydın - Germencik,37.86569,27.66461,PM2.5,Turkiye,µg/m³,75.352,2023-05-31T00:00:00Z,Turkey,Aydın,75.352,2000,FALSE,5,TRUE,2023
TR,Kırklareli,Kırklareli,41.7244628483664,27.2145000594953,CO,Turkiye,µg/m³,1598604,2022-10-26T13:00:00Z,Turkey,Kırklareli,1598604,60000,TRUE,10,FALSE,2022
TR,Muğla,Milas Hayıtlı,37.3112111,27.7829332,SO2,Turkey,µg/m³,396,2016-12-12T06:00:00Z,Turkey,Muğla,396,3000,FALSE,12,TRUE,2016
AU,South East Queensland,South Brisbane,-27.4848,153.0321,NO2,Australia - Queensland,ppm,0.03,2018-05-10T06:00:00Z,Australia,South East Queensland,56.45398773006135,4000,FALSE,5,TRUE,2018
AU,Sydney North-west,Prospect,-33.7947222,150.9125,PM2.5,Australia - New South Wales,µg/m³,33.1,2022-11-22T23:00:00Z,Australia,Sydney North-west,33.1,2000,FALSE,11,TRUE,2022
AU,NA,Boat Creek,-23.8199,151.154,SO2,Australia - Queensland,ppm,0.011,2019-05-21T03:00:00Z,Australia,Boat Creek,28.824948875255625,3000,FALSE,5,TRUE,2019
CN,NA,舟曲中学,36.4789,103.6975,SO2,ChinaAQIData,µg/m³,28,2021-08-09T11:00:00Z,China,舟曲中学,28,3000,FALSE,8,TRUE,2021
CN,NA,工商学校,36.0822,111.5169,SO2,ChinaAQIData,µg/m³,44,2020-12-31T16:00:00Z,China,工商学校,44,3000,FALSE,12,TRUE,2020
ES,CCAA Andalucía,NET_ES201A,36.186209999999996,-5.38081,SO2,EEA Spain,µg/m³,37,2024-03-11T12:00:00Z,Spain,CCAA Andalucía,37,3000,FALSE,3,TRUE,2024
ES,CCAA Galicia,NET_ES212A,42.425931999999996,-8.643995000000002,PM2.5,EEA Spain,µg/m³,57,2024-01-31T23:00:00Z,Spain,CCAA Galicia,57,2000,FALSE,1,TRUE,2024
IN,NA,"MIT-Kothrud, Pune - IITM",18.517754,73.8214883,O3,caaqm,µg/m³,214.2,2022-07-11T05:15:00Z,India,"MIT-Kothrud, Pune - IITM",214.2,1200,FALSE,7,TRUE,2022
JP,NA,宮崎市宮崎市祇園２丁目１３５,31.932778,131.410833,SO2,japan-soramame,ppm,0.006,2024-03-10T08:00:00Z,Japan,宮崎市宮崎市祇園２丁目１３５,15.722699386503066,3000,FALSE,3,TRUE,2024
JP,NA,市原市五井５５００－１,35.508889,140.089722,SO2,japan-soramame,ppm,0.012,2024-03-10T08:00:00Z,Japan,市原市五井５５００－１,31.445398773006133,3000,FALSE,3,TRUE,2024
JP,NA,札幌市中央区北１西２,43.062222,141.353889,NO2,japan-soramame,ppm,0.016,2024-03-10T08:00:00Z,Japan,札幌市中央区北１西２,30.108793456032718,4000,FALSE,3,TRUE,2024
MN,NA,1-r khoroolol,47.550473,106.505302,SO2,Agaar.mn,µg/m³,60,2019-03-01T07:30:00Z,Mongolia,1-r khoroolol,60,3000,FALSE,3,TRUE,2019
MX,Tuxpan,Clínica Hospital ISSSTE,20.952583333333,-97.45050000000002,SO2,Sinaica Mexico,ppm,0.08120000000000001,2024-01-10T06:00:00Z,Mexico,Tuxpan,212.7805316973415,3000,FALSE,1,TRUE,2024
CL,NA,Campiche,-32.736065,-71.450827,SO2,Chile - SINCA,µg/m³,80.49,2017-03-09T20:00:00Z,Chile,Campiche,80.49,3000,FALSE,3,TRUE,2017
AU,Sydney North-west,Rouse Hill,-33.68277799999999,150.90361099999998,O3,Australia - New South Wales,ppm,0.013,2022-11-22T23:00:00Z,Australia,Sydney North-west,25.52147239263804,1200,FALSE,11,TRUE,2022
AU,Sydney East,Rozelle,-33.8658333,151.1625,O3,Australia - New South Wales,ppm,0.022,2022-11-22T23:00:00Z,Australia,Sydney East,43.190184049079754,1200,FALSE,11,TRUE,2022
CA,N/A,Rivi�re-des-Prairies,45.651722,-73.573896,NO2,AirNow,ppm,0.0245,2024-03-25T08:00:00Z,Canada,N/A,46.104089979550096,4000,FALSE,3,TRUE,2024
JP,NA,尼崎市武庫川町1丁目25,34.711944,135.391111,NO2,japan-soramame,ppm,0.011,2024-03-10T08:00:00Z,Japan,尼崎市武庫川町1丁目25,20.699795501022493,4000,FALSE,3,TRUE,2024
JP,NA,横浜市磯子区滝頭３－１－６８,35.420556,139.625,NO2,japan-soramame,ppm,0.011,2024-03-10T08:00:00Z,Japan,横浜市磯子区滝頭３－１－６８,20.699795501022493,4000,FALSE,3,TRUE,2024
MX,Minatitlán,Instituto Tecnológico de Minatitlán,18.005675,-94.555336111111,SO2,Sinaica Mexico,ppm,0.408916944444444,2023-01-26T18:00:00Z,Mexico,Minatitlán,1071.5463652578946,3000,FALSE,1,TRUE,2023
MX,Pachuca de Soto,Jardín del Maestro,20.120555555556,-98.74,O3,Sinaica Mexico,ppm,0.059297555555555596,2023-11-21T16:00:00Z,Mexico,Pachuca de Soto,116.41237900477174,1200,FALSE,11,TRUE,2023
MX,Gómez Palacio,Campestre,25.551222222222002,-103.50252777777999,CO,Sinaica Mexico,ppm,4.8617,2023-09-13T18:00:00Z,Mexico,Gómez Palacio,5569.579427402863,60000,FALSE,9,TRUE,2023
MX,Gómez Palacio,Parque La Esperanza,25.571916666666997,-103.49780555556002,SO2,Sinaica Mexico,ppm,0.017244,2023-08-30T15:00:00Z,Mexico,Gómez Palacio,45.18703803680981,3000,FALSE,8,TRUE,2023
TH,Surat Thani,"Environment Agency Section 14, Surat Thani",9.126017,99.325145,SO2,Air4Thai,ppm,0.009,2022-03-15T10:00:00Z,Thailand,Surat Thani,23.584049079754596,3000,FALSE,3,TRUE,2022
TH,NA,Suvarnabhumi Airport Free Zone,13.702778,100.75,NO2,Air4Thai,ppm,0.023,2021-08-04T14:00:00Z,Thailand,Suvarnabhumi Airport Free Zone,43.281390593047036,4000,FALSE,8,TRUE,2021
TH,NA,"Na Phra Lan, Chaloem Phra Kiat",14.683085094818,100.87513981078,SO2,Thailand,ppm,0.11,2020-09-03T11:00:00Z,Thailand,"Na Phra Lan, Chaloem Phra Kiat",288.2494887525562,3000,FALSE,9,TRUE,2020
TR,Çanakkale,Çanakkale - Lapseki-MTHM,40.40307,26.77063,SO2,Turkiye,µg/m³,117.034,2023-05-11T04:00:00Z,Turkey,Çanakkale,117.034,3000,FALSE,5,TRUE,2023
TR,Samsun,Yüzüncüyıl,41.287469,36.329247,NO2,Turkey,µg/m³,79,2017-07-20T21:00:00Z,Turkey,Samsun,79,4000,FALSE,7,TRUE,2017
JP,NA,佐世保市福石町２０１－３,33.156667,129.733889,NO2,japan-soramame,ppm,0.017,2024-03-10T08:00:00Z,Japan,佐世保市福石町２０１－３,31.990593047034764,4000,FALSE,3,TRUE,2024
IL,NA,תחנה:הדר,31.248969999999996,35.21597,O3,Israel,ppm,0.0531,2019-04-03T21:00:00Z,Israel,תחנה:הדר,104.24539877300614,1200,FALSE,4,TRUE,2019
IN,NA,"Chhoti Gwaltoli, Indore - MPPCB",22.431,75.5213,NO2,caaqm,µg/m³,151.5,2022-10-16T16:00:00Z,India,"Chhoti Gwaltoli, Indore - MPPCB",151.5,4000,FALSE,10,TRUE,2022
IN,NA,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",23.04307,72.562968,NO2,caaqm,µg/m³,71.33,2022-07-08T07:00:00Z,India,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",71.33,4000,FALSE,7,TRUE,2022
IT,PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA,NET.IT224A,44.38179999999999,7.5382,SO2,EEA Italy,µg/m³,16,2021-01-04T16:00:00Z,Italy,PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA,16,3000,FALSE,1,TRUE,2021
CN,NA,抱龙社区,39.63060000000001,122.00099999999999,CO,ChinaAQIData,µg/m³,2600,2020-12-31T14:00:00Z,China,抱龙社区,2600,60000,FALSE,12,TRUE,2020
EC,NA,Centro,-0.2215,-78.51413,SO2,Quito REMMAQ,ppm,7.2455101412,2021-04-28T23:00:00Z,Ecuador,Centro,18986.49630865783,3000,TRUE,4,FALSE,2021
EC,NA,Los Chillos,-0.29693,-78.45555,SO2,Quito REMMAQ,ppm,8.0729699188,2021-04-28T23:00:00Z,Ecuador,Los Chillos,21154.813198262415,3000,TRUE,4,FALSE,2021
FR,ATMO AUVERGNE-RHÔNE-ALPES,NET-FR071A,45.92361,6.713611000000002,PM2.5,EEA France,µg/m³,30.1,2024-03-11T09:00:00Z,France,ATMO AUVERGNE-RHÔNE-ALPES,30.1,2000,FALSE,3,TRUE,2024
ES,CCAA Andalucía,NET_ES201A,36.17315,-5.34194,SO2,EEA Spain,µg/m³,12,2024-03-11T10:00:00Z,Spain,CCAA Andalucía,12,3000,FALSE,3,TRUE,2024
IT,PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA,NET.IT224A,45.5588,8.0564,SO2,EEA Italy,µg/m³,19,2021-01-05T10:00:00Z,Italy,PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA,19,3000,FALSE,1,TRUE,2021
CN,NA,中海酒店,37.3956,117.9378,SO2,ChinaAQIData,µg/m³,21,2021-08-09T11:00:00Z,China,中海酒店,21,3000,FALSE,8,TRUE,2021
ES,CCAA Castilla y León,NET_ES208A,41.31638888,-4.90916666,SO2,EEA Spain,µg/m³,12,2024-03-11T12:00:00Z,Spain,CCAA Castilla y León,12,3000,FALSE,3,TRUE,2024
BR,Taubaté,Taubaté,-23.03235096,-45.57580502,CO,Sao Paulo CETESB,ppm,0.3,2017-10-12T09:00:00Z,Brazil,Taubaté,343.680981595092,60000,FALSE,10,TRUE,2017
CA,N/A,Regina,50.45273,-104.61602,PM2.5,AirNow,µg/m³,21,2024-03-25T08:00:00Z,Canada,N/A,21,2000,FALSE,3,TRUE,2024
PT,Braga,PT01042,41.569444,-8.456944,O3,EEA Portugal,µg/m³,1996,2023-06-15T05:00:00Z,Portugal,Braga,1996,1200,TRUE,6,TRUE,2023
TH,Ubon Ratchathani,"OTOP Center, Ubon Ratchathani",15.245413,104.846219,SO2,Air4Thai,ppm,0.675,2024-02-10T08:00:00Z,Thailand,Ubon Ratchathani,1768.8036809815949,3000,FALSE,2,TRUE,2024
TR,Kocaeli,Kocaeli - Gölcük-MTHM,40.72597,29.79463,SO2,Turkiye,µg/m³,81.377,2023-05-31T00:00:00Z,Turkey,Kocaeli,81.377,3000,FALSE,5,TRUE,2023
TR,Ankara,EMEP - Ankara Çubuk,40.2897905275791,33.0129439615596,CO,Turkiye,µg/m³,1035056,2022-10-28T10:00:00Z,Turkey,Ankara,1035056,60000,TRUE,10,FALSE,2022
TR,Kahramanmaraş,Elbistan,38.2038482508205,37.1983477297733,SO2,Turkey,µg/m³,42,2017-07-20T21:00:00Z,Turkey,Kahramanmaraş,42,3000,FALSE,7,TRUE,2017
ZA,Polokwane,South Farm,-24.042678,29.452175,SO2,South Africa,ppm,0.092244,2023-05-30T23:00:00Z,South Africa,Polokwane,241.72078036809813,3000,FALSE,5,TRUE,2023
ZA,City of Cape Town,Goodwood-NAQI,-33.9025,18.565194,SO2,South Africa,ppm,0.056642,2022-09-29T19:00:00Z,South Africa,City of Cape Town,148.42752310838443,3000,FALSE,9,TRUE,2022
JP,NA,北九州市門司区大字畑,33.868611,130.978889,NO2,japan-soramame,ppm,0.018,2024-03-10T08:00:00Z,Japan,北九州市門司区大字畑,33.87239263803681,4000,FALSE,3,TRUE,2024
MX,Gómez Palacio,Parque La Esperanza,25.571916666666997,-103.49780555556002,CO,Sinaica Mexico,ppm,7.4239,2023-08-30T15:00:00Z,Mexico,Gómez Palacio,8504.844130879346,60000,FALSE,8,TRUE,2023
